Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:56:49.303000,GAS,10,0 days 00:01:23.417000,35.0,2.0,,,0 days 00:00:29.832000,0 days 00:00:30.165000,0 days 00:00:23.420000,0 days 00:55:55.662000,0 days 00:56:25.827000,0 days 00:56:49.247000,266.0,233.0,245.0,282.0,False,SOFT,3.0,True,Toro Rosso,0 days 00:55:25.886000,2018-07-29 14:01:26.063,1,6.0,False,,False,True,0,0
0 days 00:58:12.440000,GAS,10,0 days 00:01:23.137000,36.0,2.0,,,0 days 00:00:29.806000,0 days 00:00:29.838000,0 days 00:00:23.493000,0 days 00:57:19.053000,0 days 00:57:48.891000,0 days 00:58:12.384000,270.0,234.0,246.0,,True,SOFT,4.0,True,Toro Rosso,0 days 00:56:49.303000,2018-07-29 14:02:49.480,1,6.0,False,,False,True,0,0
0 days 00:59:35.582000,GAS,10,0 days 00:01:23.142000,37.0,2.0,,,0 days 00:00:29.850000,0 days 00:00:29.827000,0 days 00:00:23.465000,0 days 00:58:42.234000,0 days 00:59:12.061000,0 days 00:59:35.526000,266.0,236.0,245.0,283.0,False,SOFT,5.0,True,Toro Rosso,0 days 00:58:12.440000,2018-07-29 14:04:12.617,1,6.0,False,,False,True,0,0
0 days 01:00:58.712000,GAS,10,0 days 00:01:23.130000,38.0,2.0,,,0 days 00:00:29.795000,0 days 00:00:29.939000,0 days 00:00:23.396000,0 days 01:00:05.321000,0 days 01:00:35.260000,0 days 01:00:58.656000,268.0,234.0,245.0,,True,SOFT,6.0,True,Toro Rosso,0 days 00:59:35.582000,2018-07-29 14:05:35.759,1,6.0,False,,False,True,0,0
0 days 01:02:22.086000,GAS,10,0 days 00:01:23.374000,39.0,2.0,,,0 days 00:00:29.857000,0 days 00:00:29.988000,0 days 00:00:23.529000,0 days 01:01:28.513000,0 days 01:01:58.501000,0 days 01:02:22.030000,,234.0,246.0,,False,SOFT,7.0,True,Toro Rosso,0 days 01:00:58.712000,2018-07-29 14:06:58.889,1,6.0,False,,False,True,0,0
0 days 01:03:45.574000,GAS,10,0 days 00:01:23.488000,40.0,2.0,,,0 days 00:00:29.765000,0 days 00:00:30.083000,0 days 00:00:23.640000,0 days 01:02:51.795000,0 days 01:03:21.878000,0 days 01:03:45.518000,272.0,234.0,245.0,,False,SOFT,8.0,True,Toro Rosso,0 days 01:02:22.086000,2018-07-29 14:08:22.263,1,6.0,False,,False,True,0,0
0 days 01:05:09.008000,GAS,10,0 days 00:01:23.434000,41.0,2.0,,,0 days 00:00:29.935000,0 days 00:00:30.035000,0 days 00:00:23.464000,0 days 01:04:15.453000,0 days 01:04:45.488000,0 days 01:05:08.952000,265.0,234.0,246.0,284.0,False,SOFT,9.0,True,Toro Rosso,0 days 01:03:45.574000,2018-07-29 14:09:45.751,1,6.0,False,,False,True,0,0
0 days 01:06:32.344000,GAS,10,0 days 00:01:23.336000,42.0,2.0,,,0 days 00:00:29.818000,0 days 00:00:30.046000,0 days 00:00:23.472000,0 days 01:05:38.770000,0 days 01:06:08.816000,0 days 01:06:32.288000,268.0,234.0,245.0,283.0,False,SOFT,10.0,True,Toro Rosso,0 days 01:05:09.008000,2018-07-29 14:11:09.185,1,6.0,False,,False,True,0,0
0 days 01:07:55.345000,GAS,10,0 days 00:01:23.001000,43.0,2.0,,,0 days 00:00:29.639000,0 days 00:00:29.945000,0 days 00:00:23.417000,0 days 01:07:01.927000,0 days 01:07:31.872000,0 days 01:07:55.289000,272.0,236.0,246.0,,True,SOFT,11.0,True,Toro Rosso,0 days 01:06:32.344000,2018-07-29 14:12:32.521,1,6.0,False,,False,True,0,0
0 days 01:09:18.419000,GAS,10,0 days 00:01:23.074000,44.0,2.0,,,0 days 00:00:29.665000,0 days 00:00:29.842000,0 days 00:00:23.567000,0 days 01:08:24.954000,0 days 01:08:54.796000,0 days 01:09:18.363000,276.0,234.0,246.0,285.0,False,SOFT,12.0,True,Toro Rosso,0 days 01:07:55.345000,2018-07-29 14:13:55.522,1,6.0,False,,False,True,0,0
