Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 02:01:07.172000,RIC,3,,54.0,2.0,,,,,,,,,,,,,,MEDIUM,30.0,True,Renault,0 days 02:00:48.098000,,,,False,,True,False,1,0
0 days 00:35:12.786000,VER,33,0 days 00:01:41.170000,1.0,1.0,0 days 00:00:07.776000,,,0 days 00:00:43.258000,0 days 00:00:24.244000,,0 days 00:34:49.244000,0 days 00:35:12.895000,233.0,247.0,275.0,262.0,False,SOFT,4.0,False,Red Bull Racing,0 days 00:33:31.386000,2019-03-31 15:13:31.471,2,5.0,False,,False,False,1,0
0 days 00:36:51.504000,VER,33,0 days 00:01:38.718000,2.0,1.0,,,0 days 00:00:31.094000,0 days 00:00:43.412000,0 days 00:00:24.212000,0 days 00:35:43.874000,0 days 00:36:27.286000,0 days 00:36:51.498000,234.0,243.0,277.0,299.0,True,SOFT,5.0,False,Red Bull Racing,0 days 00:35:12.786000,2019-03-31 15:15:12.871,2,5.0,False,,False,True,0,0
0 days 00:38:30.251000,VER,33,0 days 00:01:38.747000,3.0,1.0,,,0 days 00:00:30.817000,0 days 00:00:43.771000,0 days 00:00:24.159000,0 days 00:37:22.315000,0 days 00:38:06.086000,0 days 00:38:30.245000,,245.0,277.0,294.0,False,SOFT,6.0,False,Red Bull Racing,0 days 00:36:51.504000,2019-03-31 15:16:51.589,1,5.0,False,,False,True,0,0
0 days 00:40:08.659000,VER,33,0 days 00:01:38.408000,4.0,1.0,,,0 days 00:00:31.223000,0 days 00:00:42.938000,0 days 00:00:24.247000,0 days 00:39:01.468000,0 days 00:39:44.406000,0 days 00:40:08.653000,230.0,247.0,276.0,304.0,True,SOFT,7.0,False,Red Bull Racing,0 days 00:38:30.251000,2019-03-31 15:18:30.336,2,5.0,False,,False,True,0,0
0 days 00:41:46.530000,VER,33,0 days 00:01:37.871000,5.0,1.0,,,0 days 00:00:30.871000,0 days 00:00:42.796000,0 days 00:00:24.204000,0 days 00:40:39.524000,0 days 00:41:22.320000,0 days 00:41:46.524000,234.0,244.0,277.0,293.0,True,SOFT,8.0,False,Red Bull Racing,0 days 00:40:08.659000,2019-03-31 15:20:08.744,1,5.0,False,,False,True,0,0
0 days 00:43:24.179000,VER,33,0 days 00:01:37.649000,6.0,1.0,,,0 days 00:00:30.906000,0 days 00:00:42.634000,0 days 00:00:24.109000,0 days 00:42:17.430000,0 days 00:43:00.064000,0 days 00:43:24.173000,235.0,248.0,277.0,294.0,True,SOFT,9.0,False,Red Bull Racing,0 days 00:41:46.530000,2019-03-31 15:21:46.615,2,5.0,False,,False,True,0,0
0 days 00:45:01.482000,VER,33,0 days 00:01:37.303000,7.0,1.0,,,0 days 00:00:30.611000,0 days 00:00:42.633000,0 days 00:00:24.059000,0 days 00:43:54.784000,0 days 00:44:37.417000,0 days 00:45:01.476000,,246.0,277.0,295.0,True,SOFT,10.0,False,Red Bull Racing,0 days 00:43:24.179000,2019-03-31 15:23:24.264,1,5.0,False,,False,True,0,0
0 days 00:46:39.141000,VER,33,0 days 00:01:37.659000,8.0,1.0,,,0 days 00:00:30.834000,0 days 00:00:42.742000,0 days 00:00:24.083000,0 days 00:45:32.310000,0 days 00:46:15.052000,0 days 00:46:39.135000,234.0,245.0,278.0,298.0,False,SOFT,11.0,False,Red Bull Racing,0 days 00:45:01.482000,2019-03-31 15:25:01.567,1,5.0,False,,False,True,0,0
0 days 00:48:16.630000,VER,33,0 days 00:01:37.489000,9.0,1.0,,,0 days 00:00:30.787000,0 days 00:00:42.501000,0 days 00:00:24.201000,0 days 00:47:09.922000,0 days 00:47:52.423000,0 days 00:48:16.624000,235.0,249.0,277.0,299.0,False,SOFT,12.0,False,Red Bull Racing,0 days 00:46:39.141000,2019-03-31 15:26:39.226,1,5.0,False,,False,True,0,0
