Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 02:08:11.669000,LEC,16,0 days 00:01:40.952000,56.0,3.0,,,0 days 00:00:26.773000,0 days 00:00:40.702000,0 days 00:00:33.477000,0 days 02:06:57.493000,0 days 02:07:38.195000,0 days 02:08:11.672000,214.0,191.0,202.0,257.0,False,SOFT,14.0,True,Ferrari,0 days 02:06:30.717000,2019-11-03 20:46:31.433,2,4.0,False,,False,True,0,0
0 days 00:35:16.383000,STR,18,0 days 00:01:52.606000,1.0,1.0,0 days 00:00:03.778000,,,0 days 00:00:43.737000,0 days 00:00:35.420000,,0 days 00:34:40.973000,0 days 00:35:16.548000,181.0,177.0,202.0,303.0,False,MEDIUM,1.0,True,Racing Point,0 days 00:33:23.612000,2019-11-03 19:13:24.328,1,17.0,False,,False,False,1,0
0 days 00:37:01.321000,STR,18,0 days 00:01:44.938000,2.0,1.0,,,0 days 00:00:28.669000,0 days 00:00:41.491000,0 days 00:00:34.778000,0 days 00:35:45.033000,0 days 00:36:26.524000,0 days 00:37:01.302000,201.0,178.0,204.0,302.0,True,MEDIUM,2.0,True,Racing Point,0 days 00:35:16.383000,2019-11-03 19:15:17.099,1,16.0,False,,False,True,1,0
0 days 00:38:45.678000,STR,18,0 days 00:01:44.357000,3.0,1.0,,,0 days 00:00:28.232000,0 days 00:00:41.550000,0 days 00:00:34.575000,0 days 00:37:29.534000,0 days 00:38:11.084000,0 days 00:38:45.659000,193.0,178.0,204.0,319.0,True,MEDIUM,3.0,True,Racing Point,0 days 00:37:01.321000,2019-11-03 19:17:02.037,1,16.0,False,,False,True,0,0
0 days 00:40:29.408000,STR,18,0 days 00:01:43.730000,4.0,1.0,,,0 days 00:00:27.849000,0 days 00:00:41.019000,0 days 00:00:34.862000,0 days 00:39:13.508000,0 days 00:39:54.527000,0 days 00:40:29.389000,196.0,177.0,204.0,323.0,True,MEDIUM,4.0,True,Racing Point,0 days 00:38:45.678000,2019-11-03 19:18:46.394,1,16.0,False,,False,True,0,0
0 days 00:42:13.435000,STR,18,0 days 00:01:44.027000,5.0,1.0,,,0 days 00:00:27.833000,0 days 00:00:41.316000,0 days 00:00:34.878000,0 days 00:40:57.222000,0 days 00:41:38.538000,0 days 00:42:13.416000,191.0,179.0,205.0,323.0,False,MEDIUM,5.0,True,Racing Point,0 days 00:40:29.408000,2019-11-03 19:20:30.124,1,16.0,False,,False,True,0,0
0 days 00:43:57.178000,STR,18,0 days 00:01:43.743000,6.0,1.0,,,0 days 00:00:27.905000,0 days 00:00:40.961000,0 days 00:00:34.877000,0 days 00:42:41.321000,0 days 00:43:22.282000,0 days 00:43:57.159000,198.0,180.0,202.0,326.0,False,MEDIUM,6.0,True,Racing Point,0 days 00:42:13.435000,2019-11-03 19:22:14.151,1,16.0,False,,False,True,0,0
0 days 00:45:41.338000,STR,18,0 days 00:01:44.160000,7.0,1.0,,,0 days 00:00:27.901000,0 days 00:00:41.103000,0 days 00:00:35.156000,0 days 00:44:25.060000,0 days 00:45:06.163000,0 days 00:45:41.319000,192.0,183.0,204.0,325.0,False,MEDIUM,7.0,True,Racing Point,0 days 00:43:57.178000,2019-11-03 19:23:57.894,1,16.0,False,,False,True,0,0
0 days 00:47:25.514000,STR,18,0 days 00:01:44.176000,8.0,1.0,,,0 days 00:00:28.007000,0 days 00:00:41.306000,0 days 00:00:34.863000,0 days 00:46:09.326000,0 days 00:46:50.632000,0 days 00:47:25.495000,,179.0,203.0,308.0,False,MEDIUM,8.0,True,Racing Point,0 days 00:45:41.338000,2019-11-03 19:25:42.054,2,15.0,False,,False,True,1,0
0 days 00:49:10.067000,STR,18,0 days 00:01:44.553000,9.0,1.0,,0 days 00:49:09.221000,0 days 00:00:28.166000,0 days 00:00:41.333000,0 days 00:00:35.054000,0 days 00:47:53.661000,0 days 00:48:34.994000,0 days 00:49:10.048000,188.0,181.0,,314.0,False,MEDIUM,9.0,True,Racing Point,0 days 00:47:25.514000,2019-11-03 19:27:26.230,2,15.0,False,,False,False,0,1
0 days 00:51:13.765000,STR,18,0 days 00:02:03.698000,10.0,2.0,0 days 00:49:33.700000,,0 days 00:00:48.646000,0 days 00:00:41.164000,0 days 00:00:33.888000,0 days 00:49:58.694000,0 days 00:50:39.858000,0 days 00:51:13.746000,200.0,185.0,205.0,293.0,False,HARD,1.0,True,Racing Point,0 days 00:49:10.067000,2019-11-03 19:29:10.783,1,19.0,False,,False,False,1,0
0 days 00:52:57.107000,STR,18,0 days 00:01:43.342000,11.0,2.0,,,0 days 00:00:27.757000,0 days 00:00:41.412000,0 days 00:00:34.173000,0 days 00:51:41.503000,0 days 00:52:22.915000,0 days 00:52:57.088000,190.0,183.0,203.0,287.0,True,HARD,2.0,True,Racing Point,0 days 00:51:13.765000,2019-11-03 19:31:14.481,1,19.0,False,,False,True,0,0
0 days 00:54:39.522000,STR,18,0 days 00:01:42.415000,12.0,2.0,,,0 days 00:00:27.663000,0 days 00:00:40.957000,0 days 00:00:33.795000,0 days 00:53:24.751000,0 days 00:54:05.708000,0 days 00:54:39.503000,201.0,184.0,206.0,298.0,True,HARD,3.0,True,Racing Point,0 days 00:52:57.107000,2019-11-03 19:32:57.823,1,18.0,False,,False,True,1,0
0 days 00:56:21.962000,STR,18,0 days 00:01:42.440000,13.0,2.0,,,0 days 00:00:27.759000,0 days 00:00:40.823000,0 days 00:00:33.858000,0 days 00:55:07.262000,0 days 00:55:48.085000,0 days 00:56:21.943000,197.0,184.0,204.0,298.0,False,HARD,4.0,True,Racing Point,0 days 00:54:39.522000,2019-11-03 19:34:40.238,1,18.0,False,,False,True,0,0
0 days 00:58:04.322000,STR,18,0 days 00:01:42.360000,14.0,2.0,,,0 days 00:00:27.642000,0 days 00:00:40.671000,0 days 00:00:34.047000,0 days 00:56:49.585000,0 days 00:57:30.256000,0 days 00:58:04.303000,,185.0,204.0,301.0,True,HARD,5.0,True,Racing Point,0 days 00:56:21.962000,2019-11-03 19:36:22.678,1,18.0,False,,False,True,0,0
0 days 00:59:47.080000,STR,18,0 days 00:01:42.758000,15.0,2.0,,,0 days 00:00:27.907000,0 days 00:00:40.680000,0 days 00:00:34.171000,0 days 00:58:32.210000,0 days 00:59:12.890000,0 days 00:59:47.061000,195.0,182.0,204.0,301.0,False,HARD,6.0,True,Racing Point,0 days 00:58:04.322000,2019-11-03 19:38:05.038,1,18.0,False,,False,True,0,0
0 days 01:01:29.604000,STR,18,0 days 00:01:42.524000,16.0,2.0,,,0 days 00:00:27.785000,0 days 00:00:40.766000,0 days 00:00:33.973000,0 days 01:00:14.846000,0 days 01:00:55.612000,0 days 01:01:29.585000,,185.0,205.0,302.0,False,HARD,7.0,True,Racing Point,0 days 00:59:47.080000,2019-11-03 19:39:47.796,1,18.0,False,,False,True,0,0
0 days 01:03:12.946000,STR,18,0 days 00:01:43.342000,17.0,2.0,,,0 days 00:00:27.785000,0 days 00:00:40.639000,0 days 00:00:34.918000,,0 days 01:02:38.009000,0 days 01:03:12.927000,,184.0,205.0,326.0,False,HARD,8.0,True,Racing Point,0 days 01:01:29.604000,2019-11-03 19:41:30.320,1,18.0,False,,False,True,0,0
0 days 01:04:55.440000,STR,18,0 days 00:01:42.494000,18.0,2.0,,,0 days 00:00:27.812000,0 days 00:00:40.604000,0 days 00:00:34.078000,0 days 01:03:40.739000,0 days 01:04:21.343000,0 days 01:04:55.421000,190.0,184.0,204.0,299.0,False,HARD,9.0,True,Racing Point,0 days 01:03:12.946000,2019-11-03 19:43:13.662,1,16.0,False,,False,True,1,0
0 days 01:06:37.845000,STR,18,0 days 00:01:42.405000,19.0,2.0,,,0 days 00:00:27.741000,0 days 00:00:40.791000,0 days 00:00:33.873000,0 days 01:05:23.162000,0 days 01:06:03.953000,0 days 01:06:37.826000,194.0,184.0,204.0,296.0,False,HARD,10.0,True,Racing Point,0 days 01:04:55.440000,2019-11-03 19:44:56.156,1,15.0,False,,False,True,1,0
0 days 01:08:19.887000,STR,18,0 days 00:01:42.042000,20.0,2.0,,,0 days 00:00:27.536000,0 days 00:00:40.667000,0 days 00:00:33.839000,0 days 01:07:05.362000,0 days 01:07:46.029000,0 days 01:08:19.868000,199.0,186.0,206.0,295.0,True,HARD,11.0,True,Racing Point,0 days 01:06:37.845000,2019-11-03 19:46:38.561,1,15.0,False,,False,True,0,0
0 days 01:10:02.169000,STR,18,0 days 00:01:42.282000,21.0,2.0,,,0 days 00:00:27.588000,0 days 00:00:40.747000,0 days 00:00:33.947000,0 days 01:08:47.456000,0 days 01:09:28.203000,0 days 01:10:02.150000,189.0,184.0,204.0,297.0,False,HARD,12.0,True,Racing Point,0 days 01:08:19.887000,2019-11-03 19:48:20.603,1,14.0,False,,False,True,1,0
