Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 01:09:28.448000,RUS,63,0 days 00:01:18.495000,27.0,2.0,,,0 days 00:00:22.057000,0 days 00:00:25.182000,0 days 00:00:31.256000,0 days 01:08:31.970000,0 days 01:08:57.152000,0 days 01:09:28.408000,246.0,284.0,282.0,309.0,False,HARD,18.0,True,Williams,0 days 01:08:09.953000,2019-06-09 18:48:10.031,1,17.0,False,,False,True,1,0
0 days 01:10:47.203000,RUS,63,0 days 00:01:18.755000,28.0,2.0,,,0 days 00:00:22.116000,0 days 00:00:25.316000,0 days 00:00:31.323000,0 days 01:09:50.524000,0 days 01:10:15.840000,0 days 01:10:47.163000,250.0,282.0,281.0,306.0,False,HARD,19.0,True,Williams,0 days 01:09:28.448000,2019-06-09 18:49:28.526,1,17.0,False,,False,True,0,0
0 days 01:12:05.545000,RUS,63,0 days 00:01:18.342000,29.0,2.0,,,0 days 00:00:21.983000,0 days 00:00:25.185000,0 days 00:00:31.174000,0 days 01:11:09.146000,0 days 01:11:34.331000,0 days 01:12:05.505000,251.0,281.0,280.0,305.0,True,HARD,20.0,True,Williams,0 days 01:10:47.203000,2019-06-09 18:50:47.281,2,18.0,False,,False,True,1,0
0 days 01:13:23.909000,RUS,63,0 days 00:01:18.364000,30.0,2.0,,,0 days 00:00:21.999000,0 days 00:00:25.204000,0 days 00:00:31.161000,0 days 01:12:27.504000,0 days 01:12:52.708000,0 days 01:13:23.869000,247.0,281.0,279.0,304.0,False,HARD,21.0,True,Williams,0 days 01:12:05.545000,2019-06-09 18:52:05.623,2,18.0,False,,False,True,0,0
0 days 01:14:41.930000,RUS,63,0 days 00:01:18.021000,31.0,2.0,,,0 days 00:00:21.763000,0 days 00:00:24.981000,0 days 00:00:31.277000,0 days 01:13:45.632000,0 days 01:14:10.613000,0 days 01:14:41.890000,254.0,280.0,277.0,300.0,True,HARD,22.0,True,Williams,0 days 01:13:23.909000,2019-06-09 18:53:23.987,1,18.0,False,,False,True,0,0
0 days 01:16:00.006000,RUS,63,0 days 00:01:18.076000,32.0,2.0,,,0 days 00:00:21.787000,0 days 00:00:25.134000,0 days 00:00:31.155000,0 days 01:15:03.677000,0 days 01:15:28.811000,0 days 01:15:59.966000,247.0,279.0,278.0,299.0,False,HARD,23.0,True,Williams,0 days 01:14:41.930000,2019-06-09 18:54:42.008,1,18.0,False,,False,True,0,0
0 days 01:17:18.238000,RUS,63,0 days 00:01:18.232000,33.0,2.0,,,0 days 00:00:21.904000,0 days 00:00:25.015000,0 days 00:00:31.313000,0 days 01:16:21.870000,0 days 01:16:46.885000,0 days 01:17:18.198000,249.0,280.0,277.0,300.0,False,HARD,24.0,True,Williams,0 days 01:16:00.006000,2019-06-09 18:56:00.084,1,18.0,False,,False,True,0,0
0 days 01:18:36.505000,RUS,63,0 days 00:01:18.267000,34.0,2.0,,,0 days 00:00:21.931000,0 days 00:00:25.097000,0 days 00:00:31.239000,0 days 01:17:40.129000,0 days 01:18:05.226000,0 days 01:18:36.465000,250.0,280.0,279.0,304.0,False,HARD,25.0,True,Williams,0 days 01:17:18.238000,2019-06-09 18:57:18.316,1,18.0,False,,False,True,0,0
0 days 01:19:56.870000,RUS,63,0 days 00:01:20.365000,35.0,2.0,,,0 days 00:00:21.859000,0 days 00:00:25.102000,0 days 00:00:33.404000,0 days 01:18:58.324000,0 days 01:19:23.426000,0 days 01:19:56.830000,,252.0,284.0,312.0,False,HARD,26.0,True,Williams,0 days 01:18:36.505000,2019-06-09 18:58:36.583,1,18.0,False,,False,True,0,0
0 days 01:21:15.527000,RUS,63,0 days 00:01:18.657000,36.0,2.0,,,0 days 00:00:22.286000,0 days 00:00:25.184000,0 days 00:00:31.187000,0 days 01:20:19.116000,0 days 01:20:44.300000,0 days 01:21:15.487000,244.0,283.0,280.0,307.0,False,HARD,27.0,True,Williams,0 days 01:19:56.870000,2019-06-09 18:59:56.948,1,18.0,False,,False,True,0,0
0 days 01:22:35.587000,RUS,63,0 days 00:01:20.060000,37.0,2.0,,,0 days 00:00:21.936000,0 days 00:00:26.767000,0 days 00:00:31.357000,0 days 01:21:37.423000,0 days 01:22:04.190000,0 days 01:22:35.547000,249.0,285.0,289.0,328.0,False,HARD,28.0,True,Williams,0 days 01:21:15.527000,2019-06-09 19:01:15.605,1,18.0,False,,False,True,0,0
0 days 01:23:53.971000,RUS,63,0 days 00:01:18.384000,38.0,2.0,,,0 days 00:00:22.206000,0 days 00:00:25.065000,0 days 00:00:31.113000,0 days 01:22:57.753000,0 days 01:23:22.818000,0 days 01:23:53.931000,247.0,282.0,279.0,306.0,False,HARD,29.0,True,Williams,0 days 01:22:35.587000,2019-06-09 19:02:35.665,1,18.0,False,,False,True,0,0
0 days 01:25:11.806000,RUS,63,0 days 00:01:17.835000,39.0,2.0,,,0 days 00:00:21.811000,0 days 00:00:24.932000,0 days 00:00:31.092000,0 days 01:24:15.742000,0 days 01:24:40.674000,0 days 01:25:11.766000,251.0,282.0,281.0,305.0,True,HARD,30.0,True,Williams,0 days 01:23:53.971000,2019-06-09 19:03:54.049,1,17.0,False,,False,True,1,0
0 days 01:26:32.858000,RUS,63,0 days 00:01:21.052000,40.0,2.0,,,0 days 00:00:23.865000,0 days 00:00:26.135000,0 days 00:00:31.052000,0 days 01:25:35.631000,0 days 01:26:01.766000,0 days 01:26:32.818000,225.0,284.0,291.0,329.0,False,HARD,31.0,True,Williams,0 days 01:25:11.806000,2019-06-09 19:05:11.884,1,17.0,False,,False,True,0,0
0 days 01:27:50.831000,RUS,63,0 days 00:01:17.973000,41.0,2.0,,,0 days 00:00:21.910000,0 days 00:00:24.945000,0 days 00:00:31.118000,0 days 01:26:54.728000,0 days 01:27:19.673000,0 days 01:27:50.791000,248.0,283.0,280.0,306.0,False,HARD,32.0,True,Williams,0 days 01:26:32.858000,2019-06-09 19:06:32.936,1,17.0,False,,False,True,0,0
0 days 01:29:08.477000,RUS,63,0 days 00:01:17.646000,42.0,2.0,,,0 days 00:00:21.609000,0 days 00:00:24.953000,0 days 00:00:31.084000,0 days 01:28:12.400000,0 days 01:28:37.353000,0 days 01:29:08.437000,256.0,283.0,279.0,307.0,True,HARD,33.0,True,Williams,0 days 01:27:50.831000,2019-06-09 19:07:50.909,1,17.0,False,,False,True,0,0
0 days 01:30:25.929000,RUS,63,0 days 00:01:17.452000,43.0,2.0,,,0 days 00:00:21.648000,0 days 00:00:24.857000,0 days 00:00:30.947000,0 days 01:29:30.085000,0 days 01:29:54.942000,0 days 01:30:25.889000,257.0,283.0,279.0,306.0,True,HARD,34.0,True,Williams,0 days 01:29:08.477000,2019-06-09 19:09:08.555,1,17.0,False,,False,True,0,0
0 days 01:31:43.746000,RUS,63,0 days 00:01:17.817000,44.0,2.0,,,0 days 00:00:21.797000,0 days 00:00:24.913000,0 days 00:00:31.107000,0 days 01:30:47.686000,0 days 01:31:12.599000,0 days 01:31:43.706000,251.0,282.0,279.0,306.0,False,HARD,35.0,True,Williams,0 days 01:30:25.929000,2019-06-09 19:10:26.007,1,17.0,False,,False,True,0,0
0 days 01:33:01.444000,RUS,63,0 days 00:01:17.698000,45.0,2.0,,,0 days 00:00:21.636000,0 days 00:00:24.907000,0 days 00:00:31.155000,0 days 01:32:05.342000,0 days 01:32:30.249000,0 days 01:33:01.404000,255.0,282.0,278.0,305.0,False,HARD,36.0,True,Williams,0 days 01:31:43.746000,2019-06-09 19:11:43.824,1,17.0,False,,False,True,0,0
0 days 01:34:19.022000,RUS,63,0 days 00:01:17.578000,46.0,2.0,,,0 days 00:00:21.591000,0 days 00:00:24.830000,0 days 00:00:31.157000,0 days 01:33:22.995000,0 days 01:33:47.825000,0 days 01:34:18.982000,,281.0,279.0,302.0,False,HARD,37.0,True,Williams,0 days 01:33:01.444000,2019-06-09 19:13:01.522,1,17.0,False,,False,True,0,0
0 days 01:35:36.582000,RUS,63,0 days 00:01:17.560000,47.0,2.0,,,0 days 00:00:21.571000,0 days 00:00:24.929000,0 days 00:00:31.060000,0 days 01:34:40.553000,0 days 01:35:05.482000,0 days 01:35:36.542000,,281.0,279.0,302.0,False,HARD,38.0,True,Williams,0 days 01:34:19.022000,2019-06-09 19:14:19.100,1,17.0,False,,False,True,0,0
0 days 01:36:53.832000,RUS,63,0 days 00:01:17.250000,48.0,2.0,,,0 days 00:00:21.459000,0 days 00:00:24.838000,0 days 00:00:30.953000,0 days 01:35:58.001000,0 days 01:36:22.839000,0 days 01:36:53.792000,256.0,281.0,281.0,303.0,True,HARD,39.0,True,Williams,0 days 01:35:36.582000,2019-06-09 19:15:36.660,1,17.0,False,,False,True,0,0
0 days 01:38:11.412000,RUS,63,0 days 00:01:17.580000,49.0,2.0,,,0 days 00:00:21.598000,0 days 00:00:24.895000,0 days 00:00:31.087000,0 days 01:37:15.390000,0 days 01:37:40.285000,0 days 01:38:11.372000,,282.0,280.0,301.0,False,HARD,40.0,True,Williams,0 days 01:36:53.832000,2019-06-09 19:16:53.910,1,17.0,False,,False,True,0,0
0 days 01:39:29.081000,RUS,63,0 days 00:01:17.669000,50.0,2.0,,,0 days 00:00:21.631000,0 days 00:00:24.944000,0 days 00:00:31.094000,0 days 01:38:33.003000,0 days 01:38:57.947000,0 days 01:39:29.041000,254.0,282.0,280.0,301.0,False,HARD,41.0,True,Williams,0 days 01:38:11.412000,2019-06-09 19:18:11.490,1,17.0,False,,False,True,0,0
0 days 01:40:46.668000,RUS,63,0 days 00:01:17.587000,51.0,2.0,,,0 days 00:00:21.642000,0 days 00:00:24.897000,0 days 00:00:31.048000,0 days 01:39:50.683000,0 days 01:40:15.580000,0 days 01:40:46.628000,257.0,282.0,279.0,303.0,False,HARD,42.0,True,Williams,0 days 01:39:29.081000,2019-06-09 19:19:29.159,1,17.0,False,,False,True,0,0
0 days 01:42:04.690000,RUS,63,0 days 00:01:18.022000,52.0,2.0,,,0 days 00:00:21.605000,0 days 00:00:25.325000,0 days 00:00:31.092000,0 days 01:41:08.233000,0 days 01:41:33.558000,0 days 01:42:04.650000,240.0,282.0,280.0,304.0,False,HARD,43.0,True,Williams,0 days 01:40:46.668000,2019-06-09 19:20:46.746,1,17.0,False,,False,True,0,0
